marketid	upstreamid	downstreamid	cites_cites	kn_similarity	kn_similarity_sq	cites_size	cites_experience	cites_rankcmd	domain_similarity	match	removeup	removedown
24	5	8	.70495516	.24323726	.059164364	.56491148	.13398054	.11909381	.32053399	0	0	0
24	5	9	.73826629	.21116482	.044590581	.39945275	.13398054	.17864069	.92347836	1	0	0
24	5	10	.72422665	.1339754	.017949408	.56491148	.044660177	.47637525	.36876693	0	0	0
24	5	11	.33354753	0	0	0	.089320354	0	.31471831	0	0	0
24	5	12	.89320356	.30050838	.090305284	.39945275	0	.89320356	.31271008	0	0	0
24	5	13	.72177827	.2242095	.050269902	.89320356	.044660177	.50019395	.14512886	0	0	0
24	5	14	0	0	0	0	0	0	0	0	0	0
24	6	1	.74915183	.051983111	.0027022439	.40640286	.36349779	.18174888	.066079967	0	0	0
24	6	2	.41500142	0	0	0	.13631168	0	.072854578	0	0	1
24	6	3	0	0	0	0	0	0	0	0	0	0
24	6	4	.82061255	.026109323	.00068169675	.90874445	.90874445	.45437223	.25545561	0	0	1
24	6	5	.07851842	.50247419	.2524803	0	0	0	0	1	0	0
24	6	6	.24889751	.0091999788	.000084639607	0	.090874448	0	.020606386	0	0	0
24	6	7	.52826571	.0056357402	.000031761567	.57474047	.13631168	.72699559	.021366522	0	0	0
24	6	8	.71722072	.025955109	.0006736677	.57474047	.13631168	.12116593	.45755854	0	0	0
24	6	9	.75111145	.038672883	.0014955918	.40640286	.13631168	.18174888	.13550298	0	0	0
24	6	10	.73682755	.002544102	6.4724550e-06	.57474047	.045437224	.48466372	.016081767	0	0	0
24	6	11	.33935097	0	0	0	.090874448	0	.092728741	0	0	0
24	6	12	.90874445	.037508819	.0014069115	.40640286	0	.90874445	.40326786	0	0	0
24	6	13	.73433656	.17263567	.029803077	.90874445	.045437224	.50889689	.021019401	0	0	0
24	6	14	0	0	0	0	0	0	0	0	0	0
24	7	1	.68572038	.013966227	.0001950555	.37199232	.33272007	.16636002	.44575548	0	0	0
24	7	2	.37986284	.067865066	.0046056672	0	.12477003	0	.30894315	0	0	1
24	7	3	0	0	0	0	0	0	0	0	0	0
24	7	4	.75113046	.021582998	.00046582581	.83180016	.83180016	.41590008	.26880342	0	0	1
24	7	5	.071870185	0	0	0	0	0	0	0	0	0
24	7	6	.22782311	.0068215006	.00004653287	0	.083180018	0	0	0	0	0
24	7	7	.48353693	.0030551217	9.3337685e-06	.52607661	.12477003	.66544014	.0052390001	0	0	0
24	7	8	.65649295	.011056606	.00012224853	.52607661	.12477003	.11090669	.26003197	0	0	0
24	7	9	.68751407	.037547465	.0014098121	.37199232	.12477003	.16636002	.18856299	0	0	0
24	7	10	.67443961	.03279759	.0010756819	.52607661	.041590009	.44362676	.034586947	0	0	0
24	7	11	.31061777	.25698146	.066039473	0	.083180018	0	.60141677	1	0	0
24	7	12	.83180016	.08807122	.0077565396	.37199232	0	.83180016	.3279739	0	0	0
24	7	13	.67215955	.21237238	.045102026	.83180016	.041590009	.46580809	.002314186	0	0	0
24	7	14	0	0	0	0	0	0	0	0	0	0
24	8	1	.76239842	.0088404231	.000078153083	.41358894	.3699252	.18496259	.13343991	0	0	0
24	8	2	.42233953	.16993611	.028878281	0	.13872196	0	.24524058	0	0	1
24	8	3	0	0	0	0	0	0	0	0	0	0
24	8	4	.83512276	.069339871	.004808018	.92481297	.92481297	.46240649	.3164492	0	0	1
24	8	5	.079906791	0	0	0	0	0	0	0	0	0
24	8	6	.25329855	0	0	0	.0924813	0	.018253818	0	0	0
24	8	7	.53760654	0	0	.58490306	.13872196	.7398504	.049078062	0	0	0
24	8	8	.72990268	.42410013	.17986092	.58490306	.13872196	.12330841	.92314827	1	0	0
24	8	9	.76439267	.17974243	.032307338	.41358894	.13872196	.18496259	.33197004	0	0	0
24	8	10	.74985623	.085703202	.0073450389	.58490306	.04624065	.49323362	.19210023	0	0	0
24	8	11	.3453514	0	0	0	.0924813	0	.073015273	0	0	0
24	8	12	.92481297	.46260664	.2140049	.41358894	0	.92481297	.36543244	1	0	0
24	8	13	.74732119	.17240031	.029721867	.92481297	.04624065	.51789528	.03193802	0	0	0
24	8	14	0	0	0	0	0	0	0	0	0	0
24	9	1	.79411894	.00017662288	3.1195643e-08	.4307968	.3853164	.19265819	.23470336	0	1	0
24	9	2	.43991148	.26963919	.072705299	0	.1926582	0	.70632052	1	1	1
24	9	3	0	0	0	0	.04816455	0	0	0	1	0
24	9	4	.86986905	.029012576	.00084172958	.96329093	.96329093	.48164546	.30651993	0	1	1
24	9	5	.083231412	0	0	0	.04816455	0	0	0	1	0
24	9	6	.26383734	0	0	0	.0963291	0	.029072115	0	1	0
24	9	7	.55997431	0	0	.60923868	.14449365	.7706328	.10245066	0	1	0
24	9	8	.76027119	.047061037	.0022147412	.60923868	.14449365	.1284388	.26376665	0	1	0
24	9	9	.79619616	.030904561	.00095509191	.4307968	.14449365	.19265819	.72359991	0	1	0
24	9	10	.78105491	.060026538	.0036031853	.60923868	.04816455	.5137552	.43286386	0	1	0
24	9	11	.35972017	0	0	0	.1926582	0	0	0	1	0
24	9	12	.96329093	.11405405	.013008325	.4307968	0	.96329093	.22652759	0	1	0
24	9	13	.77841437	.16730607	.027991319	.96329093	.04816455	.53944296	.061594076	0	1	0
24	9	14	0	0	0	0	0	0	0	0	1	0
24	10	1	0	0	0	0	0	0	.23496465	0	0	0
24	10	2	0	.014707182	.0002163012	0	0	0	.4596194	0	0	1
24	10	3	0	0	0	0	0	0	0	0	0	0
24	10	4	0	.019203855	.00036878802	0	0	0	.30238351	0	0	1
24	10	5	0	0	0	0	0	0	0	0	0	0
24	10	6	0	0	0	0	0	0	0	0	0	0
24	10	7	0	0	0	0	0	0	.074044324	0	0	0
24	10	8	0	.035025906	.0012268141	0	0	0	.25632754	0	0	0
24	10	9	0	.20217557	.040874962	0	0	0	.71453822	0	0	0
24	10	10	0	.059188973	.0035033345	0	0	0	.66621995	1	0	0
24	10	11	0	0	0	0	0	0	0	0	0	0
24	10	12	0	.00081163505	6.5875145e-07	0	0	0	.22502176	0	0	0
24	10	13	0	.17263374	.029802408	0	0	0	.032707073	0	0	0
24	10	14	0	0	0	0	0	0	0	0	0	0
24	11	1	.65138859	.25915858	.067163169	.35336789	.31606185	.15803091	.23511557	0	0	0
24	11	2	.36084434	0	0	0	.1185232	0	.19492203	0	0	1
24	11	3	0	0	0	0	0	0	0	0	0	0
24	11	4	.71352381	.062159799	.0038638406	.79015464	.79015464	.39507732	.24749242	0	0	1
24	11	5	.068271883	0	0	0	0	0	0	0	0	0
24	11	6	.21641675	.066997804	.0044887057	0	.079015464	0	.49619052	0	0	0
24	11	7	.45932779	.030006075	.00090036454	.49973765	.1185232	.63212371	.50507367	0	0	0
24	11	8	.62362444	.010081824	.00010164317	.49973765	.1185232	.10535396	.15106134	0	0	0
24	11	9	.6530925	.099497765	.0098998053	.35336789	.1185232	.15803091	.3462975	0	0	0
24	11	10	.64067262	.0035717634	.000012757494	.49973765	.039507732	.42141584	.11449211	0	0	0
24	11	11	.29506615	.098095082	.0096226446	0	.079015464	0	.11026456	0	0	0
24	11	12	.79015464	.1059378	.011222818	.35336789	0	.79015464	.37653732	0	0	0
24	11	13	.63850671	.52844447	.27925354	.79015464	.039507732	.44248658	.7722683	1	0	0
24	11	14	0	0	0	0	0	0	0	0	0	0
24	12	1	.44734606	.0026200518	6.8646718e-06	.24267808	.21705787	.10852893	.23477693	0	0	0
24	12	2	.24781258	.0017822891	3.1765546e-06	0	.081396706	0	.45925215	0	0	1
24	12	3	0	.43132278	.18603934	0	0	0	0	1	0	0
24	12	4	.49001789	.045763135	.0020942646	.54264468	.54264468	.27132234	.3042163	0	0	1
24	12	5	.046886232	0	0	0	0	0	0	0	0	0
24	12	6	.14862584	0	0	0	.054264467	0	.025979226	0	0	0
24	12	7	.31544685	0	0	.34319863	.081396706	.43411574	.099443018	0	0	0
24	12	8	.42827883	.0003083834	9.5100326e-08	.34319863	.081396706	.072352625	.25612274	0	0	0
24	12	9	.44851622	.0015155944	2.2970264e-06	.24267808	.081396706	.10852893	.72191125	0	0	0
24	12	10	.4399868	.065459609	.0042849602	.34319863	.027132234	.2894105	.43283209	0	0	0
24	12	11	.20263892	0	0	0	.054264467	0	0	0	0	0
24	12	12	.54264468	.0018635555	3.4728391e-06	.24267808	0	.54264468	.22631748	0	0	0
24	12	13	.4384993	.16793446	.028201984	.54264468	.027132234	.30388102	.05852725	0	0	0
24	12	14	0	0	0	0	0	0	0	0	0	0
25	1	1	.20253761	.26402423	.069708794	.20485137	0	.17726453	.42876175	0	0	0
25	1	2	.24329349	.096994564	.009407945	.22903082	.027355636	.083708249	.26067546	0	0	0
25	1	3	.085880436	.23784696	.056571174	0	.0068389089	0	.5009141	0	0	0
25	1	4	.18175529	.59677148	.3561362	.10242569	.017097272	.14772043	.52346432	0	0	1
25	1	5	.22619534	.4205389	.17685297	.10242569	.10258364	.14772044	.47123292	0	0	0
25	1	6	.28150803	.39218542	.1538094	0	.071808547	0	.58333427	0	0	0
25	1	7	.11444728	.54769939	.29997462	0	.030775091	0	.73591441	0	0	0
25	1	8	.16110037	.51856333	.26890793	.10242569	.0068389089	0	.59743387	0	0	0
25	1	9	.2124369	.16285506	.02652177	.1448518	.010258364	0	.50863719	0	0	1
25	1	10	.26055455	.29453367	.086750083	0	.013677818	0	.41618466	0	0	0
25	1	11	.36930108	.2068702	.042795278	.10242569	.0034194544	.22158065	.55351722	0	0	0
25	1	12	2.5116515e-17	.65178049	.4248178	0	0	0	.59001893	1	0	0
25	1	13	.15461668	.76477283	.58487749	0	.010258364	0	.49846217	0	0	0
25	1	14	.20656735	.36873075	.13596237	0	.037613999	0	.65086651	0	0	0
25	1	15	.15556724	.25797841	.066552863	0	.037613999	0	.70422316	0	0	1
25	1	16	.087994993	.67368692	.45385405	.10242569	.0034194544	0	.4954741	0	0	0
25	1	17	.36015832	.17477654	.030546838	.1448518	.19832835	.049240142	.50486243	0	0	1
25	1	18	.14353292	.2721138	.074045919	.10242569	.0034194544	.14772043	.68951207	0	0	0
25	1	19	.36398131	.15649977	.024492178	.36930108	.36588162	.12174761	.39500988	0	0	1
25	1	20	.34408966	.21432418	.045934852	.10242569	.36930108	.14772043	.66153812	0	0	1
25	1	21	.26954579	.27980232	.078289337	.1448518	.02393618	.19696058	.6843763	0	0	1
25	1	22	.025339099	.27209079	.074033402	0	.0068389089	0	.34302384	0	0	0
25	1	23	.18984869	.39539424	.15633661	0	.02393618	0	.43385565	0	0	0
25	1	24	.26836085	.85081404	.72388452	.1448518	.088905819	.098480292	.77283251	0	0	1
25	1	25	.19707862	.42597166	.18145186	0	.02393618	0	.51468605	0	0	0
25	1	26	.34381187	.12153812	.014771516	.10242569	.14703654	.073860213	.44308153	0	0	1
25	1	27	.34944394	.18638147	.034738053	.1774065	.068389088	.049240142	.73434865	0	0	1
25	1	28	.27956662	.12663138	.016035507	.1774065	0	.19696058	.40031728	0	0	0
25	1	29	.30695075	.1680972	.028256668	.1448518	.0034194544	.19696058	.32597435	0	0	0
25	1	30	.089530557	.4047263	.16380337	.1448518	.0034194544	.049240146	.48152596	0	0	0
25	1	31	.21811925	.13294794	.017675154	.1774065	.010258364	.086170249	.15023074	0	0	0
25	1	32	.24385692	.20620774	.042521629	.20485137	.010258364	.073860221	.29174048	0	0	0
25	2	1	.54843491	.31789461	.10105698	.5547002	0	.48000002	.38187754	0	1	0
25	2	2	.65879446	.10668541	.011381778	.62017369	.074074075	.22666667	.18316406	0	1	0
25	2	3	.23254856	.30173343	.091043063	0	.046296295	0	.740291	0	1	0
25	2	4	.4921602	.65176028	.42479146	.2773501	.046296295	.40000001	.93026507	1	1	1
25	2	5	.61249578	.41029429	.16834141	.2773501	.33333334	.40000004	.71553552	0	1	0
25	2	6	.76227242	.47681755	.22735497	0	.19444445	0	.66987514	0	1	0
25	2	7	.30990237	.52680999	.27752876	0	.09259259	0	.66433984	0	1	0
25	2	8	.43623045	.38637096	.14928252	.2773501	.018518519	0	.59485692	0	1	0
25	2	9	.57524043	.15865621	.025171792	.39223227	.027777778	0	.6702159	0	1	1
25	2	10	.70553428	.38105693	.14520438	0	.037037037	0	.35210168	0	1	0
25	2	11	1	.22610071	.051121533	.2773501	.0092592593	.60000002	.43383837	0	1	0
25	2	12	6.8010949e-17	.24055028	.057864439	0	.19444445	0	.17057079	0	1	0
25	2	13	.41867378	.51202667	.2621713	0	.046296295	0	.70067513	0	1	0
25	2	14	.55934674	.39629775	.15705191	0	.10185185	0	.66530108	0	1	0
25	2	15	.42124775	.34447008	.11865964	0	.1388889	0	.76820338	0	1	1
25	2	16	.2382744	.74580395	.55622351	.2773501	.0092592593	0	.70533144	0	1	0
25	2	17	.97524309	.19599119	.038412545	.39223227	.53703701	.13333333	.34118396	0	1	1
25	2	18	.38866097	.43854633	.19232288	.2773501	.0092592593	.40000001	.6078769	0	1	0
25	2	19	.98559499	.17125781	.029329237	1	.99074072	.32967034	.2357379	0	1	1
25	2	20	.93173206	.28534257	.081420384	.2773501	1	.39999998	.38134199	0	1	1
25	2	21	.72988087	.35297957	.12459458	.39223227	.064814813	.53333336	.74101341	0	1	1
25	2	22	.068613663	.13974442	.019528503	0	.046296295	0	.15791623	0	1	0
25	2	23	.51407564	.23468611	.055077568	0	.074074075	0	.72240859	0	1	0
25	2	24	.72667229	.76121783	.57945257	.39223227	.24074075	.26666668	.92200267	1	1	1
25	2	25	.53365296	.44379544	.1969544	0	.083333336	0	.65105098	0	1	0
25	2	26	.93097985	.1148321	.01318641	.2773501	.39814815	.19999999	.24846122	0	1	1
25	2	27	.94623053	.17815195	.031738117	.48038447	.18518518	.13333333	.67113471	0	1	1
25	2	28	.75701541	.19986209	.039944857	.48038447	0	.53333336	.39028835	0	1	0
25	2	29	.83116663	.26764494	.071633816	.39223227	.0092592593	.53333336	.21430077	0	1	0
25	2	30	.24243245	.32585323	.10618033	.39223227	.0092592593	.13333334	.71923357	0	1	0
25	2	31	.59062719	.1605618	.025780091	.48038447	.027777778	.23333333	.15835154	0	1	0
25	2	32	.6603201	.27569842	.076009624	.5547002	.027777778	.20000002	.24138528	0	1	0
25	3	1	.38421521	.23098689	.053354945	.38860446	0	.336272	.33933628	0	0	0
25	3	2	.4615294	.047262918	.0022337835	.43447301	.051893827	.15879512	.14995387	0	0	0
25	3	3	.16291577	.13093784	.017144719	0	.012973457	0	.71459031	0	0	0
25	3	4	.34479102	.29251099	.085562676	.19430223	.03243364	.28022668	.77811235	0	0	1
25	3	5	.42909411	.34094504	.11624352	.19430223	.19460186	.28022668	.7636708	0	0	0
25	3	6	.53402263	.26140326	.068331666	0	.13622129	0	.61578941	0	0	0
25	3	7	.21710727	.34080085	.11614522	0	.058380555	0	.65665132	0	0	0
25	3	8	.30560851	.61347342	.37634963	.19430223	.012973457	0	.58518887	0	0	0
25	3	9	.40299425	.26710159	.071343258	.27478483	.019460184	0	.78521866	0	0	1
25	3	10	.49427378	.31033692	.096308999	0	.025946913	0	.38655391	0	0	0
25	3	11	.70056665	.10568798	.011169949	.19430223	.0064867283	.42034	.37366256	0	0	0
25	3	12	4.7646199e-17	.29735413	.088419482	0	0	0	.10339534	0	0	0
25	3	13	.29330888	.38471162	.14800303	0	.019460184	0	.92414558	1	0	0
25	3	14	.39185965	.095096201	.0090432875	0	.071354009	0	.6936124	0	0	0
25	3	15	.29511213	.41936037	.17586312	0	.071354009	0	.72517949	0	0	1
25	3	16	.1669271	.3076261	.094633818	.19430223	.0064867283	0	.687814	0	0	0
25	3	17	.68322277	.095174275	.009058143	.27478483	.37623021	.093408883	.28087083	0	0	1
25	3	18	.27228293	.14137869	.019987933	.19430223	.0064867283	.28022668	.70532495	0	0	0
25	3	19	.69047499	.12470008	.01555011	.70056665	.69407988	.23095605	.18616048	0	0	1
25	3	20	.65274042	.10902668	.011886816	.19430223	.70056665	.28022665	.31909305	0	0	1
25	3	21	.51133019	.33266011	.11066275	.27478483	.045407098	.37363556	.70086479	0	0	1
25	3	22	.048068441	.25336084	.064191714	0	.012973457	0	.092479609	0	0	0
25	3	23	.36014426	.61969697	.38402435	0	.045407098	0	.66966683	0	0	0
25	3	24	.50908238	.47462294	.22526693	.27478483	.16865493	.18681778	.70392382	0	0	1
25	3	25	.37385947	.76566219	.58623862	0	.045407098	0	.61716139	0	0	0
25	3	26	.65221345	.079964064	.0063942517	.19430223	.27892932	.14011332	.18510996	0	0	1
25	3	27	.66289753	.16018574	.025659472	.33654132	.12973456	.093408883	.49598697	0	0	1
25	3	28	.53033978	.057742529	.0033341995	.33654132	0	.37363556	.3601962	0	0	0
25	3	29	.58228761	.082508095	.0068075857	.27478483	.0064867283	.37363556	.17320272	0	0	0
25	3	30	.16984008	.55475235	.30775017	.27478483	.0064867283	.09340889	.72327119	0	0	0
25	3	31	.41377372	.069896884	.0048855743	.33654132	.019460184	.16346556	.15266278	0	0	0
25	3	32	.46259823	.10088053	.01017688	.38860446	.019460184	.14011334	.21013252	0	0	0
25	4	1	.15268727	.34965718	.12226014	.15443155	0	.13363463	.66771162	1	0	0
25	4	2	.18341197	.028335331	.00080289098	.17265974	.020622626	.06310524	.25097781	0	0	0
25	4	3	.064742789	.86498052	.7481913	0	.0051556565	0	.70053983	0	0	0
25	4	4	.13702008	.029518515	.00087134272	.077215776	.012889141	.11136218	.50032353	0	0	1
25	4	5	.17052215	.19578356	.038331199	.077215776	.077334851	.11136219	.45652643	0	0	0
25	4	6	.2122208	.091021419	.0082848985	0	.054134395	0	.61823881	0	0	0
25	4	7	.086278506	.11260277	.012679384	0	.023200454	0	.72840118	0	0	0
25	4	8	.12144893	.15709177	.024677822	.077215776	.0051556565	0	.69555247	0	0	0
25	4	9	.16015007	.07443592	.0055407062	.1091996	.0077334847	0	.70139003	0	0	1
25	4	10	.19642459	.031567022	.00099647685	0	.010311313	0	.28086844	0	0	0
25	4	11	.27840546	.096108548	.0092368526	.077215776	.0025778282	.16704328	.5294652	0	0	0
25	4	12	1.8934618e-17	.010476784	.000109763	0	0	0	.29377478	0	0	0
25	4	13	.11656106	.12045941	.014510469	0	.0077334847	0	.46848845	0	0	0
25	4	14	.15572517	.17895444	.032024689	0	.028356111	0	.70920378	0	0	0
25	4	15	.11727767	.056678843	.0032124913	0	.028356111	0	.76229322	0	0	1
25	4	16	.066336893	.032891389	.0010818435	.077215776	.0025778282	0	.66356087	0	0	0
25	4	17	.27151299	.10619055	.011276434	.1091996	.14951403	.037120726	.44738802	0	0	1
25	4	18	.10820533	.77522367	.60097176	.077215776	.0025778282	.11136218	.60483325	0	0	0
25	4	19	.27439502	.16880356	.028494641	.27840546	.27582762	.091782019	.32764432	0	0	1
25	4	20	.25939927	.10643847	.011329147	.077215776	.27840546	.11136217	.48212579	0	0	1
25	4	21	.2032028	.23820709	.056742616	.1091996	.018044798	.14848292	.73772991	0	0	1
25	4	22	.019102417	.089149155	.0079475716	0	.0051556565	0	.26276013	0	0	0
25	4	23	.14312147	.0057053831	.000032551397	0	.018044798	0	.3679688	0	0	0
25	4	24	.20230953	.14976098	.022428351	.1091996	.067023538	.074241459	.73816419	0	0	1
25	4	25	.14857189	.012220319	.00014933621	0	.018044798	0	.56295341	0	0	0
25	4	26	.25918987	.045786001	.0020963578	.077215776	.11084662	.055681087	.35777387	0	0	1
25	4	27	.26343572	.036911294	.0013624437	.13374165	.051556565	.037120726	.72608703	0	0	1
25	4	28	.21075721	.4453471	.19833404	.13374165	0	.14848292	.40820217	0	0	0
25	4	29	.23140132	.024567068	.0006035408	.1091996	.0025778282	.14848292	.28075734	0	0	0
25	4	30	.067494512	.014583857	.00021268887	.1091996	.0025778282	.03712073	.515782	0	0	0
25	4	31	.16443382	.050097354	.0025097448	.13374165	.0077334847	.064961269	.15147761	0	0	0
25	4	32	.18383671	.084522627	.0071440744	.15443155	.0077334847	.055681095	.30577344	0	0	0
25	5	1	.32570258	.24154896	.058345899	.32942337	0	.2850607	.39072892	0	0	0
25	5	2	.3912425	.078290969	.0061294758	.36830655	.043990847	.13461199	.2659924	0	0	0
25	5	3	.13810511	.21487935	.046173133	0	.010997712	0	.38428229	0	0	0
25	5	4	.29228234	.39588532	.15672518	.16471168	.02749428	.23755059	.48385864	0	0	1
25	5	5	.36374679	.33059299	.10929172	.16471168	.16496569	.2375506	.42883772	0	0	0
25	5	6	.45269564	.30445412	.092692308	0	.11547597	0	.49145296	0	0	0
25	5	7	.18404372	.4544529	.20652744	0	.049489707	0	.67569089	0	0	0
25	5	8	.259067	.63521963	.40350398	.16471168	.010997712	0	.70706701	0	0	0
25	5	9	.34162173	.14771941	.021821026	.2329375	.016496567	0	.42361525	0	0	1
25	5	10	.41900018	.32292014	.10427742	0	.021995423	0	.4928169	0	0	0
25	5	11	.59387642	.14971417	.022414334	.16471168	.0054988558	.35632586	.53991729	0	0	0
25	5	12	4.0390098e-17	.57658464	.33244985	0	0	0	.42795071	0	0	0
25	5	13	.24864051	.58889496	.34679729	0	.016496567	0	.48847532	0	0	0
25	5	14	.33218282	.18872701	.035617884	0	.060487416	0	.60584933	0	0	0
25	5	15	.2501691	.16964817	.028780501	0	.060487416	0	.46796694	0	0	1
25	5	16	.14150555	.47960958	.23002535	.16471168	.0054988558	0	.41282019	0	0	0
25	5	17	.57917392	.13767619	.018954735	.2329375	.31893364	.079183519	.52275974	0	0	1
25	5	18	.2308166	.19044414	.036268972	.16471168	.0054988558	.23755059	.45969009	0	0	0
25	5	19	.58532166	.13461295	.018120646	.59387642	.58837759	.19578345	.42729765	0	0	1
25	5	20	.5533337	.16960075	.028764416	.16471168	.59387642	.23755056	.67139393	0	0	1
25	5	21	.43345904	.22413063	.050234541	.2329375	.03849199	.31673411	.46032134	0	0	1
25	5	22	.040748037	.26629886	.070915081	0	.010997712	0	.59488702	1	0	0
25	5	23	.30529743	.57729012	.33326387	0	.03849199	0	.47481728	0	0	0
25	5	24	.43155354	.62782717	.39416695	.2329375	.14297026	.15836705	.72758394	0	0	1
25	5	25	.31692392	.33689877	.11350078	0	.03849199	0	.41351312	0	0	0
25	5	26	.55288702	.095844887	.0091862427	.16471168	.23645081	.11877528	.47795373	0	0	1
25	5	27	.56194401	.25514624	.065099604	.28528902	.10997712	.079183519	.67117035	0	0	1
25	5	28	.44957361	.10827499	.011723474	.28528902	0	.31673411	.35275316	0	0	0
25	5	29	.49361029	.13902193	.019327099	.2329375	.0054988558	.31673411	.33736607	0	0	0
25	5	30	.14397492	.27469918	.075459637	.2329375	.0054988558	.079183526	.3961696	0	0	0
25	5	31	.35075957	.1134565	.012872378	.28528902	.016496567	.13857117	.13318874	0	0	0
25	5	32	.39214855	.15209095	.023131657	.32942337	.016496567	.1187753	.28161776	0	0	0
25	6	1	.11122734	.25669792	.065893821	.112498	0	.097348154	.35045478	0	0	0
25	6	2	.13360921	.066023462	.0043590977	.12577659	.015022863	.045969963	.16391234	0	0	0
25	6	3	.047162861	.17240104	.029722119	0	.0037557157	0	.69829726	0	0	0
25	6	4	.099814348	.45765322	.20944647	.056249	.0093892887	.081123464	.74103582	0	0	1
25	6	5	.12421944	.34120995	.11642423	.056249	.05633574	.081123464	.71903175	0	0	0
25	6	6	.15459543	.34675801	.12024111	0	.039435014	0	.60782677	0	0	0
25	6	7	.062850878	.43710089	.19105719	0	.016900722	0	.67404312	0	0	0
25	6	8	.088471308	.77846837	.606013	.056249	.0037557157	0	.61151314	0	0	0
25	6	9	.11666373	.1612103	.025988759	.079548098	.0056335735	0	.50789833	0	0	1
25	6	10	.14308846	.38036394	.14467673	0	.0075114314	0	.3771174	0	0	0
25	6	11	.20280865	.16578656	.027485184	.056249	.0018778578	.12168519	.39602828	0	0	0
25	6	12	1.3793208e-17	.35624495	.12691046	0	0	0	.14184164	0	0	0
25	6	13	.084910668	.47484052	.22547352	0	.0056335735	0	.76971239	0	0	0
25	6	14	.11344035	.15860565	.025155753	0	.020656437	0	.48796755	0	0	0
25	6	15	.085432686	.23460072	.055037498	0	.020656437	0	.71953923	0	0	1
25	6	16	.048324108	.46447578	.21573775	.056249	.0018778578	0	.70827985	0	0	0
25	6	17	.19778773	.15267807	.023310594	.079548098	.10891575	.027041152	.30905786	0	0	1
25	6	18	.078823805	.21696007	.047071673	.056249	.0018778578	.081123464	.70047265	0	0	0
25	6	19	.19988719	.19201928	.036871407	.20280865	.20093079	.066859998	.2130542	0	0	1
25	6	20	.18896331	.16234003	.026354285	.056249	.20280865	.081123456	.34649301	0	0	1
25	6	21	.14802615	.25709063	.066095591	.079548098	.013145004	.10816462	.69520795	0	0	1
25	6	22	.013915444	.29365578	.08623372	0	.0037557157	0	.12686701	0	0	0
25	6	23	.10425899	.77993411	.60829723	0	.013145004	0	.87465519	1	0	0
25	6	24	.14737542	.61825883	.38224399	.079548098	.048824307	.054082308	.71575367	0	0	1
25	6	25	.10822944	.50412631	.25414333	0	.013145004	0	.59695667	0	0	0
25	6	26	.18881077	.13582972	.018449713	.056249	.080747887	.040561728	.21927117	0	0	1
25	6	27	.19190373	.19800489	.039205935	.097426124	.037557155	.027041152	.50657612	0	0	1
25	6	28	.15352927	.12312236	.015159116	.097426124	0	.10816462	.36458302	0	0	0
25	6	29	.16856778	.1116286	.012460944	.079548098	.0018778578	.10816462	.1927601	0	0	0
25	6	30	.049167395	.43175206	.18640983	.079548098	.0018778578	.027041154	.86994731	1	0	0
25	6	31	.1197843	.12703523	.01613795	.097426124	.0056335735	.04732202	.15050973	0	0	0
25	6	32	.13391863	.18387114	.033808593	.112498	.0056335735	.040561732	.21966232	0	0	0
25	7	1	.37741944	.3773469	.14239068	.38173103	0	.33032423	.39959714	0	1	0
25	7	2	.45336616	.054923814	.0030166253	.4267883	.05097596	.15598644	.19577685	0	1	0
25	7	3	.16003421	.087550886	.0076651578	0	.031859972	0	.76516151	0	1	0
25	7	4	.33869255	.17264643	.029806791	.19086552	.031859972	.27527016	.6647507	0	1	1
25	7	5	.42150453	.29761893	.088577025	.19086552	.22939181	.27527019	.51294857	0	1	0
25	7	6	.52457714	.27346042	.074780598	0	.13381189	0	.67429417	0	1	0
25	7	7	.21326719	.39790279	.15832663	0	.063719943	0	.6183086	0	1	0
25	7	8	.30020308	.19748342	.038999703	.19086552	.01274399	0	.70270681	0	1	0
25	7	9	.39586633	.49805433	.24805811	.26992461	.019115984	0	.88593918	1	1	1
25	7	10	.48553136	.14929362	.022288583	0	.02548798	0	.24137954	0	1	0
25	7	11	.68817544	.12933391	.016727261	.19086552	.006371995	.41290528	.44890502	0	1	0
25	7	12	4.6803461e-17	.13601004	.01849873	0	.13381189	0	.17079498	0	1	0
25	7	13	.28812101	.42251757	.1785211	0	.031859972	0	.52295065	0	1	0
25	7	14	.38492867	.11943728	.014265265	0	.07009194	0	.51353347	0	1	0
25	7	15	.28989235	.66695231	.44482538	0	.095579922	0	.99067694	1	1	1
25	7	16	.16397458	.25142556	.063214816	.19086552	.006371995	0	.72571146	0	1	0
25	7	17	.67113835	.11654968	.013583828	.26992461	.36957568	.091756716	.34423056	0	1	1
25	7	18	.26746693	.10681282	.011408978	.19086552	.006371995	.27527016	.65600926	0	1	0
25	7	19	.67826223	.11989155	.014373983	.68817544	.68180341	.22687103	.23060848	0	1	1
25	7	20	.64119512	.15208872	.023130978	.19086552	.68817544	.27527016	.38468716	0	1	1
25	7	21	.50228608	.83569926	.69839323	.26992461	.044603962	.36702693	.95281297	1	1	1
25	7	22	.047218237	.19615328	.03847611	0	.031859972	0	.15276368	0	1	0
25	7	23	.35377422	.14517944	.021077069	0	.05097596	0	.4143869	0	1	0
25	7	24	.50007802	.33673301	.11338912	.26992461	.16567187	.18351346	.71492982	0	1	1
25	7	25	.36724687	.40042102	.160337	0	.057347953	0	.61885059	0	1	0
