marketid	upstreamid	downstreamid	cites_cites	cites_size	kn_similarity	kn_similarity_sq	domain_similarity	cites_rankcmd	cites_experience	match	removeup	removedown
20	23	22	.57412416	.49233595	.14751932	.02176195	.65480661	0	.014888541	0	0	0
20	23	23	.43039864	0	.0036802392	.000013544161	.27151328	0	.25558659	0	0	0
20	23	24	.59570456	.49233595	.048016652	.0023055989	.36009872	.24119437	.059554163	0	0	0
20	23	25	.30822653	.49233595	.14483765	.020977944	.29093799	0	.014888541	0	0	0
20	23	26	.2928758	.34813407	.19856101	.039426476	.59827262	0	.014888541	0	0	0
20	23	27	.50274646	.60298592	.037433401	.0014012594	.18935458	.30149296	.10173836	0	0	0
20	23	28	.50921559	.34813407	.19832414	.039332464	.60124302	.24119437	.012407118	0	0	0
20	23	29	.47539914	.34813407	.055601642	.0030915425	.30061924	.48238873	.0099256933	0	0	0
20	24	1	.10608041	0	.067202397	.004516162	.79723656	0	.009185371	0	0	0
20	24	2	.2578561	.161084	.0943432	.0089006396	.38848129	.1674034	0	0	0	1
20	24	3	.094520442	0	0	0	.045488629	0	.01492623	0	0	0
20	24	4	.15527575	0	.035936523	.0012914337	.79486513	0	.020667087	0	0	0
20	24	5	.094520442	0	.2606954	.067962088	.79723656	0	.0080372002	0	0	0
20	24	6	.1528759	0	.25440955	.064724222	.73883855	0	.045926861	0	0	0
20	24	7	.039195959	0	.095375217	.0090964325	.67765105	0	.0011481714	0	0	0
20	24	8	.1093026	0	.37515685	.14074266	.024140393	0	.019518916	0	0	0
20	24	9	.24437678	0	.051320508	.0026337944	.35862467	0	.27900568	0	0	1
20	24	10	.12340827	.161084	0	0	0	0	0	0	0	0
20	24	11	.24983406	.22780718	.21715581	.047156647	.37089661	.037200756	.028704286	0	0	1
20	24	12	.12389177	0	0	0	.081372522	0	.033296973	0	0	0
20	24	13	.091965251	0	.11671197	.013621683	.67765105	0	.011481715	0	0	0
20	24	14	.25320539	.27900568	.013698885	.00018765946	.23727651	.11160227	.041334175	0	0	1
20	24	15	.18500532	0	.18365692	.033729862	.73277605	0	.022963431	0	0	0
20	24	16	.11850283	0	0	0	.21459763	0	.020667087	0	0	0
20	24	17	.27900568	.161084	.16174322	.02616087	.24196683	0	.0011481714	0	0	0
20	24	18	0	0	.75324744	.56738168	.99654573	0	.0022963427	1	0	0
20	24	19	.1766829	0	.03392766	.0011510862	.69510907	0	.058556743	0	0	0
20	24	20	.071042292	.161084	.055564366	.0030873988	0	0	.0011481714	0	0	0
20	24	21	.15482943	0	.089445122	.0080004297	.79108024	0	.018370742	0	0	0
20	24	22	.26565114	.22780718	.13931605	.019408962	.39128295	0	.0068890289	0	0	0
20	24	23	.19914837	0	.018814048	.00035396838	.025544956	0	.11826166	0	0	0
20	24	24	.27563655	.22780718	.011631777	.00013529822	.22434802	.11160227	.027556116	0	0	0
20	24	25	.14261851	.22780718	.13671771	.018691732	.065101795	0	.0068890289	0	0	0
20	24	26	.13551562	.161084	.35520512	.12617068	.67765105	0	.0068890289	0	0	0
20	24	27	.2326242	.27900568	.0080522802	.000064839216	.17468672	.13950284	.047075029	0	0	0
20	24	28	.23561752	.161084	.079557665	.0063294219	.72751796	.11160227	.0057408577	0	0	0
20	24	29	.21997041	.161084	.035720058	.0012759225	.085783459	.22320454	.0045926855	0	0	0
21	1	1	0	0	0	0	0	0	0	0	0	0
21	1	2	.25554547	0	0	0	.19598238	0	.10007272	0	0	0
21	1	3	.25480139	.26741138	.27042723	.073130883	0	0	.027292561	0	0	0
21	1	4	.2597982	0	.21000177	.044100743	.8462472	0	.21834049	0	0	0
21	1	5	.17922242	0	0	0	.85000002	0	.036390081	0	0	1
21	1	6	.28775615	.1890884	.035446476	.0012564526	.13502589	.26200858	.0090975203	0	0	1
21	1	7	.27424797	0	0	0	.29629749	0	.32751071	0	0	0
21	1	8	.21820195	.26741138	.65870976	.43389857	1	.043668099	0	1	0	0
21	1	9	.32751071	.32751071	.20805256	.043285869	.025693506	.13100429	0	0	0	0
21	1	10	.14651299	.1890884	.012486658	.00015591663	.32499999	.065502144	0	0	0	0
21	2	1	0	0	0	0	0	0	0	0	1	0
21	2	2	.78026593	0	.0015204543	2.3117814e-06	.13249759	0	.30555555	0	1	0
21	2	3	.77799404	.81649661	.065876238	.0043396787	.314863	0	.083333336	0	1	0
21	2	4	.79325104	0	.12517162	.015667934	.4767127	0	.66666669	0	1	0
21	2	5	.54722613	0	0	0	.6760689	0	.11111111	0	1	1
21	2	6	.87861592	.57735026	.31587863	.099779308	1	.80000001	.027777778	1	1	1
21	2	7	.83737099	0	.16690598	.027857607	.28898266	0	1	0	1	0
21	2	8	.66624373	.81649661	.068813406	.004735285	.6760689	.13333334	0	0	1	0
21	2	9	1	1	.029244984	.00085526909	.22375914	.40000001	0	0	1	0
21	2	10	.44735327	.57735026	.27680111	.076618858	.4502508	.2	0	0	1	0
21	3	1	0	0	0	0	0	0	0	0	0	0
21	3	2	.41322881	0	.0092435852	.000085443869	.75750667	0	.16182221	0	0	0
21	3	3	.41202563	.43241659	.15370888	.023626419	.72906578	0	.044133335	0	0	0
21	3	4	.42010573	0	.0023103617	5.3377712e-06	.13934727	0	.35306668	0	0	0
21	3	5	.28981093	0	.00027088809	7.3380356e-08	.11883839	0	.058844443	0	0	1
21	3	6	.46531498	.30576468	.083297551	.0069384822	.25424039	.42368001	.014711111	0	0	1
21	3	7	.44347167	0	.087714985	.0076939184	.28891504	0	.52959996	0	0	0
21	3	8	.35284266	.43241659	0	0	.11883839	.070613332	0	0	0	0
21	3	9	.52959996	.52959996	.096219882	.0092582656	.19486377	.21184	0	0	0	0
21	3	10	.23691829	.30576468	.092751741	.0086028855	.27424243	.10592	0	1	0	0
21	4	1	0	0	1	1	1	0	0	1	0	0
21	4	2	0	0	0	0	.072786026	0	0	0	0	0
21	4	3	0	0	.14642115	.021439154	.24728785	0	0	0	0	0
21	4	4	0	0	.12642343	.015982885	.29641703	0	0	0	0	0
21	4	5	0	0	0	0	.24140394	0	0	0	0	1
21	4	6	0	0	.15110657	.022833195	.41355431	0	0	0	0	1
21	4	7	0	0	.0017750091	3.1506572e-06	.67718232	0	0	0	0	0
21	4	8	0	0	.13494778	.018210903	.24140394	0	0	0	0	0
21	4	9	0	0	.078937978	.0062312041	.17163627	0	0	0	0	0
21	4	10	0	0	.087360062	.0076317806	.30175492	0	0	0	0	0
21	5	1	0	0	0	0	0	0	0	0	0	0
21	5	2	.57754982	0	.099768728	.0099537987	.20447192	0	.22617105	0	0	0
21	5	3	.57586819	.60436767	.010517158	.00011061061	.079999827	0	.061683014	0	0	0
21	5	4	.58716136	0	.0017648535	3.1147079e-06	.31639969	0	.49346411	0	0	0
21	5	5	.40505466	0	.0037476101	.000014044582	.27924097	0	.082244016	0	0	1
21	5	6	.65034813	.42735246	.034856878	.0012150019	.098113887	.59215695	.020561004	0	0	1
21	5	7	.61981881	0	.44631749	.1991993	.92320108	0	.74019617	1	0	0
21	5	8	.49315104	.60436767	0	0	.27924097	.098692827	0	0	0	0
21	5	9	.74019617	.74019617	.047181584	.0022261019	.042830911	.29607847	0	0	0	0
21	5	10	.33112916	.42735246	0	0	.14959337	.14803924	0	0	0	0
21	6	1	0	0	0	0	0	0	0	0	1	0
21	6	2	.67388839	0	.17557494	.030826561	.27746639	0	.26389763	0	1	0
21	6	3	.6719262	.70517957	0	0	.053450625	0	.071972087	0	1	0
21	6	4	.68510318	0	0	0	.83950317	0	.5757767	0	1	0
21	6	5	.47262004	0	.47789791	.22838642	.99005049	0	.095962778	1	1	1
21	6	6	.75882983	.49863723	.2759133	.076128148	.14030293	.69093204	.023990694	0	1	1
21	6	7	.72320801	0	.084631905	.0071625593	.30581683	0	.86366504	0	1	0
21	6	8	.57541138	.70517957	0	0	.8415429	.11515534	0	0	1	0
21	6	9	.86366504	.86366504	0	0	.039511256	.34546602	0	0	1	0
21	6	10	.38636336	.49863723	0	0	.32498407	.17273301	0	0	1	0
21	7	1	0	0	0	0	0	0	0	0	0	0
21	7	2	.45558602	0	.17601179	.030980149	.71300149	0	.17840949	1	0	0
21	7	3	.45425951	.4767406	0	0	.18883108	0	.048657134	0	0	0
21	7	4	.46316785	0	0	0	.74663544	0	.38925707	0	0	0
21	7	5	.31951743	0	.10733853	.011521559	.87122679	0	.064876176	0	0	1
21	7	6	.51301116	.3371065	.1037691	.010768026	.14639913	.46710849	.016219044	0	0	1
21	7	7	.48892885	0	.28966409	.083905287	.35955536	0	.58388561	0	0	0
21	7	8	.3890101	.4767406	0	0	.87122679	.077851415	0	0	0	0
21	7	9	.58388561	.58388561	0	0	.076028138	.23355424	0	0	0	0
21	7	10	.26120314	.3371065	0	0	.29663196	.11677712	0	0	0	0
21	8	1	0	0	0	0	0	0	0	0	0	0
21	8	2	.43193212	0	0	0	.26042554	0	.16914651	0	0	0
21	8	3	.43067446	.45198834	.84971583	.72201699	.69064265	0	.046130866	0	0	0
21	8	4	.43912026	0	.0018816933	3.5407695e-06	.21702753	0	.36904693	0	0	0
21	8	5	.30292815	0	.00040794184	1.6641654e-07	.1850858	0	.061507821	0	0	1
21	8	6	.48637575	.31960401	.066890687	.0044743638	.78296673	.44285631	.015376955	0	0	1
21	8	7	.46354377	0	.028194098	.00079490716	.26014066	0	.55357039	0	0	0
21	8	8	.3688128	.45198834	.18956393	.035934482	.1850858	.073809385	0	0	0	0
21	8	9	.55357039	.55357039	.90540451	.81975734	.42244792	.22142816	0	1	0	0
21	8	10	.24764152	.31960401	.089621037	.0080319308	.339324	.11071408	0	0	0	0
21	9	1	0	0	0	0	0	0	0	0	0	0
21	9	2	.26252457	0	0	0	.081423678	0	.10280578	0	0	0
21	9	3	.26176021	.27471459	.31753406	.10082788	.40237665	0	.028037939	0	0	0
21	9	4	.26689348	0	.19631872	.038541038	.47880805	0	.22430351	1	0	0
21	9	5	.18411711	0	0	0	.27005178	0	.037383918	0	0	1
21	9	6	.29561496	.19425254	.62108159	.38574234	.81024867	.26916423	.0093459794	0	0	1
21	9	7	.28173789	0	.0018723583	3.5057255e-06	.15667403	0	.33645529	0	0	0
21	9	8	.22416121	.27471459	.090464823	.0081838844	.27005178	.044860706	0	0	0	0
21	9	9	.33645529	.33645529	.14508671	.021050151	.27442735	.13458212	0	0	0	0
21	9	10	.15051436	.19425254	.4784773	.22894053	.42962784	.067291059	0	0	0	0
21	10	1	0	0	0	0	0	0	0	0	0	0
21	10	2	.44156027	0	0	0	.37185043	0	.17291693	0	0	0
21	10	3	.44027457	.46206355	.86615837	.75023031	.84025759	0	.047159165	1	0	0
21	10	4	.44890866	0	0	0	.13642703	0	.37727332	0	0	0
21	10	5	.3096807	0	0	0	.10277402	0	.062878884	0	0	1
21	10	6	.49721751	.32672825	.093861371	.0088099567	.78644276	.45272797	.015719721	0	0	1
21	10	7	.4738766	0	.02506279	.00062814343	.16397062	0	.56590998	0	0	0
21	10	8	.37703395	.46206355	.16648696	.027717909	.10277402	.075454667	0	0	0	0
21	10	9	.56590998	.56590998	.90260386	.81469375	.29096752	.22636399	0	0	0	0
21	10	10	.25316167	.32672825	.10522416	.011072124	.30832207	.11318199	0	0	0	0
22	1	1	.23799656	0	.02758928	.00076116837	.41017458	0	.05837138	0	0	0
22	1	2	0	0	0	0	0	0	0	0	0	0
22	1	3	.48658752	0	.11425667	.013054587	.23417449	0	.35022831	0	0	0
22	1	4	.17563032	0	.076748602	.005890348	0	0	.014592845	0	0	0
22	1	5	.1488039	.54342431	.091956809	.0084560551	.72596115	.41832826	.14592846	0	0	0
22	1	6	.27212396	0	.038705327	.0014981023	.2292152	0	.043778539	0	0	0
22	1	7	.26417416	.4437041	.052497867	.0027560261	.076405071	.083665654	.014592845	0	0	0
22	1	8	.53829271	.54342431	.10689105	.011425696	.39951533	.25099695	.29185691	0	0	0
22	1	9	.42521501	0	.10691787	.011431431	.21014866	0	.1605213	0	0	0
22	1	10	.5187068	0	.040834367	.0016674455	.2292152	0	.42319253	0	0	0
22	1	11	.42346978	.31374618	.081918776	.0067106858	.65738142	.12549849	0	0	0	0
22	1	12	.39876345	.31374618	.037900176	.0014364233	.19584429	.50199389	.014592845	0	0	0
22	1	13	.23799656	0	.083884463	.0070366031	.1295473	0	.043778539	0	0	0
22	1	14	.3587074	0	.025916222	.00067165057	.22659698	0	.10214992	0	0	0
22	1	15	.38404918	0	.073838577	.0054521356	.66071981	0	.24807838	0	0	0
22	1	16	.62749237	.62749237	.046957012	.0022049609	.38599411	.25099695	.24807838	0	0	1
22	1	17	.49056107	.54342431	.080293015	.0064469683	.20854501	.23008053	.30644974	0	0	0
22	1	18	.43132177	0	.023492439	.00055189466	.3072798	0	.62749237	0	0	0
22	1	19	.49548072	.4437041	.33720273	.11370568	.20219679	.16733131	.072964229	1	0	0
22	1	20	0	0	.174798	.030554339	.11860193	0	.02918569	0	0	0
22	1	21	.48565909	.54342431	.051283475	.0026299949	0	.083665654	.14592846	0	0	1
22	2	1	0	0	.064373024	.0041438863	.19624647	0	0	0	0	0
22	2	2	0	0	0	0	0	0	0	0	0	0
22	2	3	0	0	.19548437	.03821414	.27487528	0	0	0	0	0
22	2	4	0	0	.1744823	.030444073	0	0	0	0	0	0
22	2	5	0	0	.52144623	.27190617	.89554399	0	0	1	0	0
22	2	6	0	0	.091124028	.0083035883	.21134235	0	0	0	0	0
22	2	7	0	0	.039208692	.0015373215	.070447452	0	0	0	0	0
22	2	8	0	0	.39119461	.15303323	.41201526	0	0	0	0	0
22	2	9	0	0	.24620943	.060619082	.3999787	0	0	0	0	0
22	2	10	0	0	.57556164	.3312712	.21134235	0	0	0	0	0
22	2	11	0	0	.14945026	.02233538	.5644908	0	0	0	0	0
22	2	12	0	0	.056834791	.0032301934	.2729696	0	0	0	0	0
22	2	13	0	0	.17699046	.031325623	.34566307	0	0	0	0	0
22	2	14	0	0	.037826385	.0014308355	.32405201	0	0	0	0	0
22	2	15	0	0	.1788515	.031987861	.70161885	0	0	0	0	0
22	2	16	0	0	.11300194	.012769437	.33539048	0	0	0	0	1
22	2	17	0	0	.13384962	.01791572	.33907786	0	0	0	0	0
22	2	18	0	0	.080127701	.0064204484	.3139706	0	0	0	0	0
22	2	19	0	0	.33744127	.1138666	.35849062	0	0	0	0	0
22	2	20	0	0	.25513488	.065093808	.12220351	0	0	0	0	0
22	2	21	0	0	.10275023	.010557611	0	0	0	0	0	1
22	3	1	.35692272	0	.4066667	.1653778	.17010069	0	.08753939	0	1	0
22	3	2	0	0	0	0	0	0	0	0	1	0
22	3	3	.72973388	0	.38024309	.1445848	.77167332	0	.52523637	0	1	0
22	3	4	.26339227	0	.46815923	.21917306	0	0	.021884847	0	1	0
22	3	5	.22316076	.8149718	.098457217	.0096938238	.1859709	.62736565	.21884847	0	1	0
22	3	6	.4081035	0	.13586333	.018458845	.75121391	0	.065654546	0	1	0
22	3	7	.3961812	.66542172	.2008673	.040347669	.20345375	.12547313	.021884847	0	1	0
22	3	8	.80727595	.8149718	.36382797	.1323708	.72510952	.37641937	.43769693	0	1	0
22	3	9	.6376937	0	.72124803	.5201987	.35644946	0	.24073331	0	1	0
22	3	10	.77790302	0	.31790853	.10106583	.61036128	0	.6346606	0	1	0
22	3	11	.63507634	.47052419	.36190116	.13097246	.44289067	.1882097	0	0	1	0
22	3	12	.59802437	.47052419	.2725141	.074263938	.33458099	.75283873	.021884847	0	1	0
22	3	13	.35692272	0	.46932283	.22026391	.29478621	0	.065654546	0	1	0
22	3	14	.53795242	0	.12062904	.014551366	.75084591	0	.15319394	0	1	0
22	3	15	.57595742	0	.5554865	.30856526	.74963164	0	.37204242	0	1	0
22	3	16	.94104838	.94104838	.27235878	.074179299	.38697058	.37641937	.37204242	0	1	1
22	3	17	.73569298	.8149718	.33094579	.10952511	.45343795	.34505108	.45958176	0	1	0
22	3	18	.64685196	0	.3104018	.096349277	.74447227	0	.94104838	0	1	0
22	3	19	.74307096	.66542172	.18544851	.03439115	.3206467	.25094625	.10942423	0	1	0
22	3	20	0	0	.56199616	.31583968	.10084542	0	.043769695	0	1	0
22	3	21	.72834152	.8149718	.47831637	.22878654	1	.12547313	.21884847	1	1	1
22	4	1	.17959934	0	.10833567	.011736618	.077355966	0	.044048797	0	0	0
22	4	2	0	0	0	0	0	0	0	0	0	0
22	4	3	.36719355	0	.18794106	.035321843	.19273248	0	.26429281	0	0	0
22	4	4	.13253592	0	.34354949	.11802625	0	0	.011012199	0	0	0
22	4	5	.11229189	.41008431	.076245032	.0058133048	.32884148	.31568307	.110122	0	0	0
22	4	6	.2053529	0	.074504331	.0055508954	.19622001	0	.033036601	0	0	0
22	4	7	.19935375	.33483243	.072571501	.0052666226	.065406665	.063136615	.011012199	0	0	0
22	4	8	.40621182	.41008431	.21567273	.046514727	.43973103	.18940984	.22024399	0	0	0
22	4	9	.32088003	0	.37011975	.13698862	.19014351	0	.12113419	0	0	0
22	4	10	.39143172	0	.17066246	.029125676	.19622001	0	.31935379	0	0	0
22	4	11	.319563	.23676229	.17866305	.031920485	.43097848	.094704926	0	0	0	0
22	4	12	.30091888	.23676229	.075091705	.0056387642	.16172151	.37881967	.011012199	0	0	0
22	4	13	.17959934	0	.20398252	.041608866	.098276727	0	.033036601	0	0	0
22	4	14	.27069137	0	.057616074	.003319612	.1788796	0	.077085398	0	0	0
22	4	15	.28981504	0	.41293967	.17051917	.42518058	0	.1872074	0	0	0
22	4	16	.47352457	.47352457	.12714602	.016166111	.39157081	.18940984	.1872074	0	0	1
22	4	17	.37019211	.41008431	.16223444	.026320014	.29091224	.17362568	.23125619	1	0	0
22	4	18	.32548836	0	.16577035	.027479809	.32635373	0	.47352457	0	0	0
22	4	19	.37390465	.33483243	.14050896	.019742768	.093036331	.12627323	.055060998	0	0	0
22	4	20	0	0	.29280144	.085732684	.094052292	0	.022024399	0	0	0
22	4	21	.36649293	.41008431	.12492673	.015606688	0	.063136615	.110122	0	0	1
22	5	1	.23031089	0	.19020672	.036178596	.24382621	0	.056486383	0	0	0
22	5	2	0	0	0	0	0	0	0	0	0	0
22	5	3	.47087407	0	.3743445	.1401338	.72971833	0	.3389183	0	0	0
22	5	4	.16995865	0	.59520584	.35426998	0	0	.014121596	0	0	0
22	5	5	.14399855	.52587539	.11185487	.012511513	.19957264	.4048191	.14121597	0	0	0
22	5	6	.26333621	0	.16117293	.025976712	.74023139	0	.042364787	0	0	0
22	5	7	.25564313	.42937547	.12251469	.01500985	.20047933	.08096382	.014121596	0	0	0
22	5	8	.52090949	.52587539	.33382836	.11144137	.65061313	.24289145	.28243193	0	0	0
22	5	9	.41148344	0	.73137242	.53490561	.40747833	0	.15533756	1	0	0
22	5	10	.50195611	0	.23894003	.057092339	.60143799	0	.40952629	0	0	0
22	5	11	.40979457	.30361432	.30334777	.092019871	.4685722	.12144573	0	0	0	0
22	5	12	.3858861	.30361432	.15465997	.023919707	.29328805	.48578289	.014121596	0	0	0
22	5	13	.23031089	0	.45797023	.20973673	.19437698	0	.042364787	0	0	0
22	5	14	.34712359	0	.10274963	.010557487	.67997718	0	.098851174	0	0	0
22	5	15	.371647	0	.73148406	.53506893	.73507667	0	.24006712	0	0	0
22	5	16	.60722864	.60722864	.22525641	.050740451	.79581606	.24289145	.24006712	0	0	1
22	5	17	.47471929	.52587539	.27045736	.073147185	.38360655	.2226505	.29655349	0	0	0
22	5	18	.417393	0	.32272506	.10415146	.5465641	0	.60722864	0	0	0
22	5	19	.47948006	.42937547	.21359314	.045622028	.21514529	.16192764	.070607983	0	0	0
22	5	20	0	0	.5299558	.28085315	.08865606	0	.028243192	0	0	0
22	5	21	.46997562	.52587539	.259956	.067577124	.043333337	.08096382	.14121597	0	0	1
22	6	1	.20170812	0	.082588822	.0068209134	.17497413	0	.049471229	0	0	0
22	6	2	0	0	0	0	0	0	0	0	0	0
22	6	3	.4123953	0	.27605325	.076205395	.74972862	0	.29682738	0	0	0
22	6	4	.14885116	0	.2783725	.077491246	0	0	.012367807	0	0	0
22	6	5	.12611508	.46056592	.098463684	.0096950969	.19727197	.35454381	.12367807	0	0	0
22	6	6	.23063196	0	.1019209	.010387869	.68912882	0	.037103422	0	0	0
22	6	7	.22389431	.3760505	.10804837	.011674451	.18663906	.070908763	.012367807	0	0	0
22	6	8	.45621672	.46056592	.65575957	.43002063	.90940237	.21272629	.24735615	1	0	0
22	6	9	.36038053	0	.33403692	.11158066	.46794555	0	.13604589	0	0	0
22	6	10	.43961719	0	.10724815	.011502165	.55991715	0	.35866642	0	0	0
22	6	11	.35890138	.26590785	.27599728	.076174498	.41603047	.10636315	0	0	0	0
22	6	12	.33796215	.26590785	.093823291	.0088028098	.3709687	.42545259	.012367807	0	0	0
22	6	13	.20170812	0	.21007992	.044133574	.40908143	0	.037103422	0	0	0
22	6	14	.30401364	0	.082880899	.0068692435	.77046949	0	.086574651	0	0	0
22	6	15	.32549143	0	.23624259	.055810563	.65058875	0	.21025273	0	0	0
22	6	16	.53181571	.53181571	.1890862	.035753589	.75922781	.21272629	.21025273	0	0	1
22	6	17	.41576296	.46056592	.42693108	.18227015	.67310727	.1949991	.25972396	0	0	0
22	6	18	.36555615	0	.083548948	.0069804266	.57300264	0	.53181571	0	0	0
22	6	19	.41993251	.3760505	.14386229	.020696359	.43642265	.14181753	.061839037	0	0	0
22	6	20	0	0	.42362499	.17945814	.093577661	0	.024735615	0	0	0
22	6	21	.41160843	.46056592	.25366816	.064347535	0	.070908763	.12367807	0	0	1
22	7	1	.082703188	0	.11924741	.014219944	.16805351	0	.020283904	0	0	0
22	7	2	0	0	0	0	0	0	0	0	0	0
22	7	3	.16908792	0	.36233947	.13128988	.75323653	0	.12170343	0	0	0
22	7	4	.061031085	0	.32897878	.10822704	0	0	.005070976	0	0	0
22	7	5	.05170897	.18883854	.076515645	.0058546439	.27634984	.14536799	.050709762	0	0	0
22	7	6	.094562374	0	.33447173	.11187134	.93075782	0	.015212929	1	0	0
22	7	7	.09179984	.15418603	.12950802	.016772326	.20166419	.029073598	.005070976	0	0	0
22	7	8	.18705532	.18883854	.32340509	.10459085	.69801933	.087220795	.10141952	0	0	0
22	7	9	.14776112	0	.42936844	.18435726	.31825015	0	.055780739	0	0	0
22	7	10	.18024927	0	.12823026	.016442999	.60499257	0	.14705831	0	0	0
22	7	11	.14715466	.10902599	.26986679	.072828084	.67581272	.043610398	0	0	0	0
22	7	12	.13856928	.10902599	.16897446	.028552368	.322501	.17444159	.005070976	0	0	0
22	7	13	.082703188	0	.2927492	.085702091	.25336474	0	.015212929	0	0	0
22	7	14	.1246499	0	.081991337	.0067225792	.72149575	0	.035496835	0	0	0
22	7	15	.1334561	0	.30344176	.092076905	.617468	0	.0862066	0	0	0
22	7	16	.21805197	.21805197	.19751313	.039011437	.78973591	.087220795	.0862066	0	0	1
22	7	17	.1704687	.18883854	.32060981	.10279065	.42117044	.079952396	.1064905	0	0	0
22	7	18	.1498832	0	.11180427	.012500195	.54989779	0	.21805197	0	0	0
22	7	19	.17217827	.15418603	.21486747	.046168029	.27783477	.058147196	.025354881	0	0	0
22	7	20	0	0	.52487147	.27549005	.11643698	0	.010141952	0	0	0
22	7	21	.16876529	.18883854	.17335302	.030051269	0	.029073598	.050709762	0	0	1
22	8	1	.14977509	0	.079016417	.006243594	.15420087	0	.036734056	0	0	0
22	8	2	0	0	0	0	0	0	0	0	0	0
22	8	3	.3062174	0	.86311942	.74497515	.76366055	0	.22040434	0	0	0
22	8	4	.110527	0	.2663314	.070932418	0	0	.0091835139	1	0	0
22	8	5	.093644701	.3419857	.080860734	.0065384582	.14819366	.26326072	.091835141	0	0	0
22	8	6	.17125201	0	.13566998	.018406343	.77639598	0	.027550543	0	0	0
22	8	7	.16624907	.27923015	.16244596	.02638869	.21027392	.052652147	.0091835139	0	0	0
22	8	8	.33875629	.3419857	.30051973	.090312108	.50015515	.15795644	.18367028	0	0	0
22	8	9	.26759467	0	.40311158	.16249895	.25171867	0	.10101865	0	0	0
22	8	10	.32643059	0	.11425424	.013054031	.65993661	0	.2663219	0	0	0
22	8	11	.26649636	.19744554	.26750037	.071556449	.43045172	.078978226	0	0	0	0
22	8	12	.25094828	.19744554	.13738538	.018874744	.29153207	.31591287	.0091835139	0	0	0
22	8	13	.14977509	0	.6525147	.42577544	.19114864	0	.027550543	0	0	0
22	8	14	.22574037	0	.086221732	.007434187	.7098614	0	.064284593	0	0	0
22	8	15	.24168836	0	.25926867	.067220241	.71140432	0	.15611973	0	0	0
22	8	16	.39489108	.39489108	.23762511	.056465693	.79074371	.15795644	.15611973	0	0	1
22	8	17	.308718	.3419857	.29505125	.087055236	0	.14479341	.19285378	0	0	0
22	8	18	.27143776	0	.15322836	.023478929	.54331577	0	.39489108	0	0	0
22	8	19	.31181404	.27923015	.22105536	.048865471	.2150117	.10530429	.045917571	0	0	0
22	8	20	0	0	.60400248	.36481899	.093381368	0	.018367028	0	0	0
22	8	21	.30563313	.3419857	.19198374	.036857758	0	.052652147	.091835141	0	0	1
22	9	1	.11575495	0	.018477539	.00034141942	.033939809	0	.028390229	0	0	0
22	9	2	0	0	0	0	0	0	0	0	0	0
22	9	3	.23666275	0	.13600859	.018498337	.37313041	0	.17034137	0	0	0
22	9	4	.085421741	0	.062280077	.0038788081	0	0	.0070975572	0	0	0
22	9	5	.072374105	.26430658	.046135601	.0021284937	.19326763	.20346332	.070975572	0	0	0
22	9	6	.13235357	0	.024122283	.00058188452	.27151847	0	.021292672	0	0	0
22	9	7	.12848702	.21580541	.17412546	.030319678	.090506151	.040692661	.0070975572	0	0	0
22	9	8	.26181069	.26430658	.08673425	.0075228303	.43555871	.12207799	.14195114	0	0	0
22	9	9	.20681284	0	.14061348	.019772151	.53444242	0	.078073129	0	0	0
22	9	10	.25228468	0	.065711796	.0043180403	.27151847	0	.20582916	0	0	0
22	9	11	.205964	.15259747	.11391795	.0129773	.24291629	.061038997	0	0	0	0
22	9	12	.19394754	.15259747	.35006818	.12254773	.96731657	.24415597	.0070975572	1	0	0
22	9	13	.11575495	0	.16066422	.025812991	.50983793	0	.021292672	0	0	0
22	9	14	.17446537	0	.017791376	.00031653306	.45535028	0	.0496829	0	0	0
22	9	15	.18679091	0	.32927987	.10842523	.2632615	0	.12065847	0	0	0
22	9	16	.30519494	.30519494	.25945368	.067316212	.33187345	.12207799	.12065847	0	0	1
22	9	17	.23859535	.26430658	.10695878	.011440181	.46625337	.11190482	.1490487	0	0	0
22	9	18	.209783	0	.41210932	.16983409	.37055749	0	.30519494	0	0	0
22	9	19	.24098815	.21580541	.1018542	.010374278	.53354144	.081385322	.035487786	0	0	0
22	9	20	0	0	.1167734	.013636027	.047286261	0	.014195114	0	0	0
22	9	21	.23621118	.26430658	.22903587	.052457429	0	.040692661	.070975572	0	0	1
22	10	1	.20491555	0	.18689747	.034930665	.13019302	0	.050257888	0	0	0
22	10	2	0	0	0	0	0	0	0	0	0	0
22	10	3	.41895294	0	.22495194	.050603375	.76663697	0	.30154735	0	0	0
22	10	4	.15121809	0	.32820886	.10772106	0	0	.012564472	0	0	0
22	10	5	.12812048	.46788952	.071240455	.0050752023	.13541982	.36018154	.12564473	0	0	0
22	10	6	.23429933	0	.10437987	.010895157	.78338367	0	.037693419	0	0	0
22	10	7	.22745453	.38203019	.076027401	.0057801655	.2121664	.072036311	.012564472	0	0	0
22	10	8	.46347117	.46788952	.28635791	.082000852	.74631929	.21610892	.25128946	0	0	0
22	10	9	.36611107	0	.58638817	.34385109	.2361559	0	.13820919	0	0	0
22	10	10	.44660768	0	.11536444	.013308954	.66587609	0	.36436969	0	0	0
22	10	11	.36460841	.27013615	.19743784	.038981698	.42116448	.10805447	0	0	0	0
22	10	12	.34333622	.27013615	.080694877	.0065116631	.28523687	.43221784	.012564472	0	0	0
